plant_id,meter_id,meter_reading,created_at,data_availability,guid,date
900005,910007,209141968.0,2025-07-31 13:00:10.000000 UTC,1,plant-guid-00014334,2025-07-31 13:00:10.000000 UTC
900005,910007,213529442.0,2025-08-14 10:00:10.000000 UTC,1,plant-guid-00014335,2025-08-14 10:00:10.000000 UTC
900005,910007,204571375.0,2025-07-19 01:00:10.000000 UTC,1,plant-guid-00014336,2025-07-19 01:00:10.000000 UTC
900005,910007,216051203.0,2025-08-21 00:00:10.000000 UTC,1,plant-guid-00014337,2025-08-21 00:00:10.000000 UTC
900005,910007,201081765.0,2025-07-06 08:00:10.000000 UTC,1,plant-guid-00014338,2025-07-06 08:00:10.000000 UTC
900005,910007,210571640.0,2025-08-06 04:00:10.000000 UTC,1,plant-guid-00014339,2025-08-06 04:00:10.000000 UTC
900005,910007,198274750.0,2025-06-29 01:00:10.000000 UTC,1,plant-guid-00014340,2025-06-29 01:00:10.000000 UTC
900005,910007,203667468.0,2025-07-16 00:00:10.000000 UTC,1,plant-guid-00014341,2025-07-16 00:00:10.000000 UTC
900005,910007,217971953.0,2025-08-26 01:00:10.000000 UTC,1,plant-guid-00014342,2025-08-26 01:00:10.000000 UTC
900005,910007,216020234.0,2025-08-20 09:00:10.000000 UTC,1,plant-guid-00014343,2025-08-20 09:00:10.000000 UTC
900005,910007,208954421.0,2025-07-30 12:00:10.000000 UTC,1,plant-guid-00014344,2025-07-30 12:00:10.000000 UTC
900005,910007,210902531.0,2025-08-06 12:00:10.000000 UTC,1,plant-guid-00014345,2025-08-06 12:00:10.000000 UTC
900005,910007,209815828.0,2025-08-03 04:00:10.000000 UTC,1,plant-guid-00014346,2025-08-03 04:00:10.000000 UTC
900005,910007,205881703.0,2025-07-23 00:00:10.000000 UTC,1,plant-guid-00014347,2025-07-23 00:00:10.000000 UTC
900005,910007,205758031.0,2025-07-22 07:00:10.000000 UTC,1,plant-guid-00014348,2025-07-22 07:00:10.000000 UTC
900005,910007,204569843.0,2025-07-18 12:00:10.000000 UTC,1,plant-guid-00014349,2025-07-18 12:00:10.000000 UTC
900005,910007,219343562.0,2025-08-28 12:00:10.000000 UTC,1,plant-guid-00014350,2025-08-28 12:00:10.000000 UTC
900005,910007,213231968.3,2025-08-14 00:00:10.000000 UTC,1,plant-guid-00014351,2025-08-14 00:00:10.000000 UTC
900005,910007,189531078.0,2025-06-06 07:00:10.000000 UTC,1,plant-guid-00014352,2025-06-06 07:00:10.000000 UTC
900005,910007,225549765.0,2025-09-16 04:00:10.000000 UTC,1,plant-guid-00014353,2025-09-16 04:00:10.000000 UTC
900005,910007,223059640.0,2025-09-06 13:00:10.000000 UTC,1,plant-guid-00014354,2025-09-06 13:00:10.000000 UTC
900005,910007,189157796.0,2025-06-05 07:00:10.000000 UTC,1,plant-guid-00014355,2025-06-05 07:00:10.000000 UTC
900005,910007,210893109.0,2025-08-06 11:00:10.000000 UTC,1,plant-guid-00014356,2025-08-06 11:00:10.000000 UTC
900005,910007,192813031.0,2025-06-13 12:00:10.000000 UTC,1,plant-guid-00014357,2025-06-13 12:00:10.000000 UTC
900005,910007,191346906.0,2025-06-11 00:00:10.000000 UTC,1,plant-guid-00014358,2025-06-11 00:00:10.000000 UTC
900005,910007,228954062.0,2025-09-26 06:00:10.000000 UTC,1,plant-guid-00014359,2025-09-26 06:00:10.000000 UTC
900005,910007,186513921.0,2025-05-28 00:00:10.000000 UTC,1,plant-guid-00014360,2025-05-28 00:00:10.000000 UTC
900005,910007,184357812.0,2025-05-22 13:00:10.000000 UTC,1,plant-guid-00014361,2025-05-22 13:00:10.000000 UTC
900005,910007,187764203.0,2025-06-01 13:00:09.000000 UTC,1,plant-guid-00014362,2025-06-01 13:00:09.000000 UTC
900005,910007,210968703.0,2025-08-07 04:00:10.000000 UTC,1,plant-guid-00014363,2025-08-07 04:00:10.000000 UTC
900005,910007,211219390.0,2025-08-08 03:00:10.000000 UTC,1,plant-guid-00014364,2025-08-08 03:00:10.000000 UTC
900005,910007,214471484.0,2025-08-17 04:00:10.000000 UTC,1,plant-guid-00014365,2025-08-17 04:00:10.000000 UTC
900005,910007,185934046.0,2025-05-26 09:00:10.000000 UTC,1,plant-guid-00014366,2025-05-26 09:00:10.000000 UTC
900005,910007,210017890.0,2025-08-03 09:00:10.000000 UTC,1,plant-guid-00014367,2025-08-03 09:00:10.000000 UTC
900005,910007,199735750.0,2025-07-02 12:00:10.000000 UTC,1,plant-guid-00014368,2025-07-02 12:00:10.000000 UTC
900005,910007,198983906.0,2025-06-30 13:00:10.000000 UTC,1,plant-guid-00014369,2025-06-30 13:00:10.000000 UTC
900005,910007,220198828.0,2025-08-31 06:00:10.000000 UTC,1,plant-guid-00014370,2025-08-31 06:00:10.000000 UTC
900005,910007,182400421.0,2025-05-18 03:00:10.000000 UTC,1,plant-guid-00014371,2025-05-18 03:00:10.000000 UTC
900005,910007,188870703.0,2025-06-04 14:00:10.000000 UTC,1,plant-guid-00014372,2025-06-04 14:00:10.000000 UTC
900001,910008,468197531.0,2025-08-28 02:00:10.000000 UTC,1,plant-guid-00014373,2025-08-28 02:00:10.000000 UTC
900001,910008,461184125.0,2025-08-19 00:00:10.000000 UTC,1,plant-guid-00014374,2025-08-19 00:00:10.000000 UTC
900001,910008,445716437.0,2025-07-28 14:00:10.000000 UTC,1,plant-guid-00014375,2025-07-28 14:00:10.000000 UTC
900001,910008,445719187.0,2025-07-29 00:00:10.000000 UTC,1,plant-guid-00014376,2025-07-29 00:00:10.000000 UTC
900001,910008,446273593.0,2025-07-29 10:00:10.000000 UTC,1,plant-guid-00014377,2025-07-29 10:00:10.000000 UTC
900001,910008,467222406.0,2025-08-27 02:00:10.000000 UTC,1,plant-guid-00014378,2025-08-27 02:00:10.000000 UTC
900001,910008,451528781.0,2025-08-07 03:00:10.000000 UTC,1,plant-guid-00014379,2025-08-07 03:00:10.000000 UTC
900001,910008,469291906.0,2025-08-29 05:00:10.000000 UTC,1,plant-guid-00014380,2025-08-29 05:00:10.000000 UTC
900001,910008,462506125.0,2025-08-20 11:00:10.000000 UTC,1,plant-guid-00014381,2025-08-20 11:00:10.000000 UTC
900001,910008,481211593.0,2025-09-15 07:00:10.000000 UTC,1,plant-guid-00014382,2025-09-15 07:00:10.000000 UTC
900001,910008,442735593.0,2025-07-24 13:00:10.000000 UTC,1,plant-guid-00014383,2025-07-24 13:00:10.000000 UTC
900001,910008,476138281.0,2025-09-06 07:00:10.000000 UTC,1,plant-guid-00014384,2025-09-06 07:00:10.000000 UTC
900001,910008,481264312.0,2025-09-16 00:00:10.000000 UTC,1,plant-guid-00014385,2025-09-16 00:00:10.000000 UTC
900001,910008,459266968.0,2025-08-16 14:00:10.000000 UTC,1,plant-guid-00014386,2025-08-16 14:00:10.000000 UTC
900001,910008,456236906.0,2025-08-13 02:00:10.000000 UTC,1,plant-guid-00014387,2025-08-13 02:00:10.000000 UTC
900001,910008,439436750.0,2025-07-20 03:00:10.000000 UTC,1,plant-guid-00014388,2025-07-20 03:00:10.000000 UTC
900001,910008,446306875.0,2025-07-29 14:00:10.000000 UTC,1,plant-guid-00014389,2025-07-29 14:00:10.000000 UTC
900001,910008,480694062.0,2025-09-13 07:00:10.000000 UTC,1,plant-guid-00014390,2025-09-13 07:00:10.000000 UTC
900001,910008,445687843.0,2025-07-28 11:00:09.000000 UTC,1,plant-guid-00014391,2025-07-28 11:00:09.000000 UTC
900001,910008,438695968.0,2025-07-19 01:00:10.000000 UTC,1,plant-guid-00014392,2025-07-19 01:00:10.000000 UTC
900001,910008,452078343.0,2025-08-08 00:00:10.000000 UTC,1,plant-guid-00014393,2025-08-08 00:00:10.000000 UTC
900001,910008,480848156.0,2025-09-14 08:00:10.000000 UTC,1,plant-guid-00014394,2025-09-14 08:00:10.000000 UTC
900001,910008,481268250.0,2025-09-16 01:00:10.000000 UTC,1,plant-guid-00014395,2025-09-16 01:00:10.000000 UTC
900003,910000,169318171.0,2025-06-07 10:00:10.000000 UTC,0,plant-guid-00014396,2025-06-07 10:00:10.000000 UTC
900003,910000,169318171.0,2025-06-14 00:00:10.000000 UTC,0,plant-guid-00014397,2025-06-14 00:00:10.000000 UTC
900003,910000,169318171.0,2025-06-12 11:00:10.000000 UTC,0,plant-guid-00014398,2025-06-12 11:00:10.000000 UTC
900003,910000,169318171.0,2025-06-12 13:00:10.000000 UTC,0,plant-guid-00014399,2025-06-12 13:00:10.000000 UTC
900003,910000,169318171.0,2025-06-09 04:00:10.000000 UTC,0,plant-guid-00014400,2025-06-09 04:00:10.000000 UTC
900003,910000,169318171.0,2025-06-10 01:00:10.000000 UTC,0,plant-guid-00014401,2025-06-10 01:00:10.000000 UTC
900003,910001,71356710.0,2025-04-24 08:00:10.000000 UTC,0,plant-guid-00014402,2025-04-24 08:00:10.000000 UTC
900003,910001,77704867.0,2025-06-09 09:00:10.000000 UTC,0,plant-guid-00014403,2025-06-09 09:00:10.000000 UTC
900003,910001,71356710.0,2025-04-25 14:00:10.000000 UTC,0,plant-guid-00014404,2025-04-25 14:00:10.000000 UTC
900003,910001,71356710.0,2025-04-24 04:00:10.000000 UTC,0,plant-guid-00014405,2025-04-24 04:00:10.000000 UTC
900003,910001,77704867.0,2025-06-11 07:00:10.000000 UTC,0,plant-guid-00014406,2025-06-11 07:00:10.000000 UTC
900004,910003,240161314.0,2025-06-13 03:00:10.000000 UTC,0,plant-guid-00014407,2025-06-13 03:00:10.000000 UTC
900003,910004,83787218.0,2025-06-13 04:00:10.000000 UTC,0,plant-guid-00014408,2025-06-13 04:00:10.000000 UTC
900003,910004,83787218.0,2025-06-06 11:00:10.000000 UTC,0,plant-guid-00014409,2025-06-06 11:00:10.000000 UTC
900004,910005,229757259.0,2025-06-14 12:00:10.000000 UTC,0,plant-guid-00014410,2025-06-14 12:00:10.000000 UTC
900005,910007,192983718.0,2025-06-19 01:00:10.000000 UTC,0,plant-guid-00014411,2025-06-19 01:00:10.000000 UTC
900005,910007,192983718.0,2025-06-19 07:00:10.000000 UTC,0,plant-guid-00014412,2025-06-19 07:00:10.000000 UTC
900003,910000,184238218.0,2025-08-09 01:00:10.000000 UTC,1,plant-guid-00014413,2025-08-09 01:00:10.000000 UTC
900003,910000,163270437.0,2025-05-13 04:00:10.000000 UTC,1,plant-guid-00014414,2025-05-13 04:00:10.000000 UTC
900003,910000,179682718.0,2025-07-22 11:00:10.000000 UTC,1,plant-guid-00014415,2025-07-22 11:00:10.000000 UTC
900003,910000,156358000.0,2025-04-24 09:00:10.000000 UTC,1,plant-guid-00014416,2025-04-24 09:00:10.000000 UTC
900003,910000,181535656.0,2025-07-29 08:00:10.000000 UTC,1,plant-guid-00014417,2025-07-29 08:00:10.000000 UTC
900003,910000,190855390.0,2025-08-27 08:00:10.000000 UTC,1,plant-guid-00014418,2025-08-27 08:00:10.000000 UTC
900003,910000,187754703.0,2025-08-18 05:00:10.000000 UTC,1,plant-guid-00014419,2025-08-18 05:00:10.000000 UTC
900003,910000,170527265.0,2025-06-19 12:00:10.000000 UTC,1,plant-guid-00014420,2025-06-19 12:00:10.000000 UTC
900003,910000,179113687.0,2025-07-21 01:00:10.000000 UTC,1,plant-guid-00014421,2025-07-21 01:00:10.000000 UTC
900003,910000,155129234.0,2025-04-20 13:00:10.000000 UTC,1,plant-guid-00014422,2025-04-20 13:00:10.000000 UTC
900003,910000,168750828.0,2025-06-02 14:00:10.000000 UTC,1,plant-guid-00014423,2025-06-02 14:00:10.000000 UTC
900003,910000,193310937.0,2025-09-03 06:00:10.000000 UTC,1,plant-guid-00014424,2025-09-03 06:00:10.000000 UTC
900003,910000,159635968.0,2025-05-03 08:00:10.000000 UTC,1,plant-guid-00014425,2025-05-03 08:00:10.000000 UTC
900003,910000,162947531.0,2025-05-11 14:00:10.000000 UTC,1,plant-guid-00014426,2025-05-11 14:00:10.000000 UTC
900003,910000,178163468.0,2025-07-17 06:00:10.000000 UTC,1,plant-guid-00014427,2025-07-17 06:00:10.000000 UTC
900003,910000,191796906.0,2025-08-31 00:00:10.000000 UTC,1,plant-guid-00014428,2025-08-31 00:00:10.000000 UTC
900003,910000,162146093.0,2025-05-10 01:00:10.000000 UTC,1,plant-guid-00014429,2025-05-10 01:00:10.000000 UTC
900003,910000,179103296.0,2025-07-20 11:00:10.000000 UTC,1,plant-guid-00014430,2025-07-20 11:00:10.000000 UTC
900003,910000,180819609.0,2025-07-27 01:00:10.000000 UTC,1,plant-guid-00014431,2025-07-27 01:00:10.000000 UTC
900003,910000,194717578.0,2025-09-08 02:00:10.000000 UTC,1,plant-guid-00014432,2025-09-08 02:00:10.000000 UTC
900003,910000,168083687.0,2025-05-30 09:00:10.000000 UTC,1,plant-guid-00014433,2025-05-30 09:00:10.000000 UTC
900003,910000,168459062.0,2025-06-01 13:00:09.000000 UTC,1,plant-guid-00014434,2025-06-01 13:00:09.000000 UTC
900003,910000,167638062.0,2025-05-27 06:00:10.000000 UTC,1,plant-guid-00014435,2025-05-27 06:00:10.000000 UTC
900003,910000,195308765.0,2025-09-10 01:00:10.000000 UTC,1,plant-guid-00014436,2025-09-10 01:00:10.000000 UTC
900003,910000,199708937.0,2025-09-28 06:00:10.000000 UTC,1,plant-guid-00014437,2025-09-28 06:00:10.000000 UTC
900003,910000,154731375.0,2025-04-19 12:00:09.000000 UTC,1,plant-guid-00014438,2025-04-19 12:00:09.000000 UTC
900003,910000,157496687.0,2025-04-27 07:00:10.000000 UTC,1,plant-guid-00014439,2025-04-27 07:00:10.000000 UTC
900003,910000,155198765.0,2025-04-21 06:00:10.000000 UTC,1,plant-guid-00014440,2025-04-21 06:00:10.000000 UTC
900003,910000,189440687.0,2025-08-23 08:00:10.000000 UTC,1,plant-guid-00014441,2025-08-23 08:00:10.000000 UTC
900003,910000,186217328.0,2025-08-14 06:00:10.000000 UTC,1,plant-guid-00014442,2025-08-14 06:00:10.000000 UTC
900003,910000,156387171.0,2025-04-24 10:00:10.000000 UTC,1,plant-guid-00014443,2025-04-24 10:00:10.000000 UTC
900003,910000,158311078.0,2025-04-29 10:00:10.000000 UTC,1,plant-guid-00014444,2025-04-29 10:00:10.000000 UTC
900003,910000,167663515.0,2025-05-27 07:00:10.000000 UTC,1,plant-guid-00014445,2025-05-27 07:00:10.000000 UTC
900003,910000,188994843.0,2025-08-22 00:00:10.000000 UTC,1,plant-guid-00014446,2025-08-22 00:00:10.000000 UTC
900003,910000,190813562.0,2025-08-27 06:00:10.000000 UTC,1,plant-guid-00014447,2025-08-27 06:00:10.000000 UTC
900003,910000,172197234.0,2025-06-25 13:00:10.000000 UTC,1,plant-guid-00014448,2025-06-25 13:00:10.000000 UTC
900003,910000,185948453.0,2025-08-13 08:00:10.000000 UTC,1,plant-guid-00014449,2025-08-13 08:00:10.000000 UTC
900003,910000,180151921.0,2025-07-25 01:00:10.000000 UTC,1,plant-guid-00014450,2025-07-25 01:00:10.000000 UTC
900003,910000,183130562.0,2025-08-04 05:00:10.000000 UTC,1,plant-guid-00014451,2025-08-04 05:00:10.000000 UTC
900003,910000,180405375.0,2025-07-26 00:00:10.000000 UTC,1,plant-guid-00014452,2025-07-26 00:00:10.000000 UTC
900003,910000,158640203.0,2025-05-01 08:00:10.000000 UTC,1,plant-guid-00014453,2025-05-01 08:00:10.000000 UTC
900003,910000,170780875.0,2025-06-20 13:00:10.000000 UTC,1,plant-guid-00014454,2025-06-20 13:00:10.000000 UTC
900003,910000,160096937.0,2025-05-05 01:00:10.000000 UTC,1,plant-guid-00014455,2025-05-05 01:00:10.000000 UTC
900003,910000,196222250.0,2025-09-14 12:00:10.000000 UTC,1,plant-guid-00014456,2025-09-14 12:00:10.000000 UTC
900003,910000,188337906.0,2025-08-19 09:00:10.000000 UTC,1,plant-guid-00014457,2025-08-19 09:00:10.000000 UTC
900003,910000,184002265.0,2025-08-07 07:00:10.000000 UTC,1,plant-guid-00014458,2025-08-07 07:00:10.000000 UTC
900003,910000,179349734.0,2025-07-21 10:00:09.000000 UTC,1,plant-guid-00014459,2025-07-21 10:00:09.000000 UTC
900003,910001,84050414.0,2025-07-12 05:00:10.000000 UTC,1,plant-guid-00014460,2025-07-12 05:00:10.000000 UTC
900003,910001,73327523.0,2025-05-07 08:00:10.000000 UTC,1,plant-guid-00014461,2025-05-07 08:00:10.000000 UTC
900003,910001,86363078.0,2025-07-28 10:00:10.000000 UTC,1,plant-guid-00014462,2025-07-28 10:00:10.000000 UTC
900003,910001,74555468.0,2025-05-14 00:00:11.000000 UTC,1,plant-guid-00014463,2025-05-14 00:00:11.000000 UTC
900003,910001,75806351.0,2025-05-22 09:00:10.000000 UTC,1,plant-guid-00014464,2025-05-22 09:00:10.000000 UTC
900003,910001,86356812.0,2025-07-28 09:00:10.000000 UTC,1,plant-guid-00014465,2025-07-28 09:00:10.000000 UTC
900003,910001,76930015.0,2025-05-29 07:00:10.000000 UTC,1,plant-guid-00014466,2025-05-29 07:00:10.000000 UTC
900003,910001,90823320.0,2025-08-24 02:00:09.000000 UTC,1,plant-guid-00014467,2025-08-24 02:00:09.000000 UTC
900003,910001,82729085.0,2025-07-02 07:00:10.000000 UTC,1,plant-guid-00014468,2025-07-02 07:00:10.000000 UTC
900003,910001,84814960.0,2025-07-18 04:00:10.000000 UTC,1,plant-guid-00014469,2025-07-18 04:00:10.000000 UTC
900003,910001,74653625.0,2025-05-14 07:00:10.000000 UTC,1,plant-guid-00014470,2025-05-14 07:00:10.000000 UTC
900003,910001,71356632.0,2025-04-19 03:00:10.000000 UTC,1,plant-guid-00014471,2025-04-19 03:00:10.000000 UTC
900003,910001,94499804.0,2025-09-14 06:00:10.000000 UTC,1,plant-guid-00014472,2025-09-14 06:00:10.000000 UTC
900003,910001,83972351.0,2025-07-12 00:00:10.000000 UTC,1,plant-guid-00014473,2025-07-12 00:00:10.000000 UTC
900003,910001,83666382.0,2025-07-08 12:00:10.000000 UTC,1,plant-guid-00014474,2025-07-08 12:00:10.000000 UTC
900003,910001,85850986.29,2025-07-26 08:00:10.000000 UTC,1,plant-guid-00014475,2025-07-26 08:00:10.000000 UTC
900003,910001,86546023.0,2025-07-29 10:00:10.000000 UTC,1,plant-guid-00014476,2025-07-29 10:00:10.000000 UTC
900003,910001,84160320.0,2025-07-13 01:00:10.000000 UTC,1,plant-guid-00014477,2025-07-13 01:00:10.000000 UTC
900003,910001,93306843.0,2025-09-06 02:00:10.000000 UTC,1,plant-guid-00014478,2025-09-06 02:00:10.000000 UTC
900003,910001,85663687.0,2025-07-24 13:00:10.000000 UTC,1,plant-guid-00014479,2025-07-24 13:00:10.000000 UTC
900003,910001,85645078.0,2025-07-23 14:00:10.000000 UTC,1,plant-guid-00014480,2025-07-23 14:00:10.000000 UTC
900003,910001,80178976.0,2025-06-17 13:00:10.000000 UTC,1,plant-guid-00014481,2025-06-17 13:00:10.000000 UTC
900003,910001,89113187.0,2025-08-14 07:00:10.000000 UTC,1,plant-guid-00014482,2025-08-14 07:00:10.000000 UTC
900003,910001,71580273.0,2025-04-28 07:00:10.000000 UTC,1,plant-guid-00014483,2025-04-28 07:00:10.000000 UTC
900003,910001,94410148.0,2025-09-13 02:00:10.000000 UTC,1,plant-guid-00014484,2025-09-13 02:00:10.000000 UTC
900003,910001,73129429.0,2025-05-06 07:00:10.000000 UTC,1,plant-guid-00014485,2025-05-06 07:00:10.000000 UTC
900003,910001,75560710.0,2025-05-20 10:00:10.000000 UTC,1,plant-guid-00014486,2025-05-20 10:00:10.000000 UTC
900003,910001,72207621.67,2025-05-02 04:00:10.000000 UTC,1,plant-guid-00014487,2025-05-02 04:00:10.000000 UTC
900003,910001,71905984.0,2025-04-30 04:00:11.000000 UTC,1,plant-guid-00014488,2025-04-30 04:00:11.000000 UTC
900003,910001,96343671.0,2025-09-28 03:00:10.000000 UTC,1,plant-guid-00014489,2025-09-28 03:00:10.000000 UTC
900003,910001,76389765.0,2025-05-26 02:00:10.000000 UTC,1,plant-guid-00014490,2025-05-26 02:00:10.000000 UTC
900002,910002,455815437.0,2025-07-02 01:00:10.000000 UTC,1,plant-guid-00014491,2025-07-02 01:00:10.000000 UTC
900002,910002,524803125.0,2025-08-29 09:00:10.000000 UTC,1,plant-guid-00014492,2025-08-29 09:00:10.000000 UTC
900002,910002,536204625.0,2025-09-05 11:00:10.000000 UTC,1,plant-guid-00014493,2025-09-05 11:00:10.000000 UTC
900002,910002,474895812.0,2025-07-18 07:00:10.000000 UTC,1,plant-guid-00014494,2025-07-18 07:00:10.000000 UTC
900002,910002,506686468.0,2025-08-17 12:00:10.000000 UTC,1,plant-guid-00014495,2025-08-17 12:00:10.000000 UTC
900002,910002,494626875.0,2025-08-10 01:00:10.000000 UTC,1,plant-guid-00014496,2025-08-10 01:00:10.000000 UTC
900002,910002,473715562.0,2025-07-17 08:00:10.000000 UTC,1,plant-guid-00014497,2025-07-17 08:00:10.000000 UTC
900002,910002,395757000.0,2025-05-23 00:00:10.000000 UTC,1,plant-guid-00014498,2025-05-23 00:00:10.000000 UTC
900002,910002,520444093.0,2025-08-27 03:00:10.000000 UTC,1,plant-guid-00014499,2025-08-27 03:00:10.000000 UTC
900002,910002,363464281.0,2025-05-01 11:00:10.000000 UTC,1,plant-guid-00014500,2025-05-01 11:00:10.000000 UTC
900002,910002,543062500.0,2025-09-11 09:00:10.000000 UTC,1,plant-guid-00014501,2025-09-11 09:00:10.000000 UTC
900002,910002,492807125.0,2025-08-07 14:00:10.000000 UTC,1,plant-guid-00014502,2025-08-07 14:00:10.000000 UTC
900002,910002,438051562.0,2025-06-20 12:00:10.000000 UTC,1,plant-guid-00014503,2025-06-20 12:00:10.000000 UTC
900002,910002,491754937.0,2025-08-06 07:00:10.000000 UTC,1,plant-guid-00014504,2025-08-06 07:00:10.000000 UTC
900002,910002,350350625.0,2025-04-24 02:00:10.000000 UTC,1,plant-guid-00014505,2025-04-24 02:00:10.000000 UTC
900002,910002,416176156.0,2025-06-06 13:00:10.000000 UTC,1,plant-guid-00014506,2025-06-06 13:00:10.000000 UTC
900002,910002,347519000.0,2025-04-22 04:00:10.000000 UTC,1,plant-guid-00014507,2025-04-22 04:00:10.000000 UTC
900002,910002,491268531.0,2025-08-06 00:00:10.000000 UTC,1,plant-guid-00014508,2025-08-06 00:00:10.000000 UTC
900002,910002,527005562.0,2025-08-31 07:00:10.000000 UTC,1,plant-guid-00014509,2025-08-31 07:00:10.000000 UTC
900002,910002,409140812.0,2025-06-02 04:00:10.000000 UTC,1,plant-guid-00014510,2025-06-02 04:00:10.000000 UTC
900002,910002,375363062.0,2025-05-08 12:00:10.000000 UTC,1,plant-guid-00014511,2025-05-08 12:00:10.000000 UTC
900002,910002,347960406.0,2025-04-22 07:00:10.000000 UTC,1,plant-guid-00014512,2025-04-22 07:00:10.000000 UTC
900002,910002,453878406.0,2025-06-30 10:00:10.000000 UTC,1,plant-guid-00014513,2025-06-30 10:00:10.000000 UTC
900002,910002,463784593.0,2025-07-08 04:00:10.000000 UTC,1,plant-guid-00014514,2025-07-08 04:00:10.000000 UTC
900002,910002,407359281.0,2025-05-31 00:00:10.000000 UTC,1,plant-guid-00014515,2025-05-31 00:00:10.000000 UTC
900002,910002,451426875.0,2025-06-29 04:00:10.000000 UTC,1,plant-guid-00014516,2025-06-29 04:00:10.000000 UTC
900002,910002,533543000.0,2025-09-03 12:00:10.000000 UTC,1,plant-guid-00014517,2025-09-03 12:00:10.000000 UTC
900002,910002,445901343.0,2025-06-26 02:00:10.000000 UTC,1,plant-guid-00014518,2025-06-26 02:00:10.000000 UTC
900002,910002,486177937.0,2025-07-31 14:00:10.000000 UTC,1,plant-guid-00014519,2025-07-31 14:00:10.000000 UTC
900002,910002,511451437.0,2025-08-20 14:00:10.000000 UTC,1,plant-guid-00014520,2025-08-20 14:00:10.000000 UTC
900002,910002,497607250.0,2025-08-12 04:00:10.000000 UTC,1,plant-guid-00014521,2025-08-12 04:00:10.000000 UTC
900002,910002,414265531.0,2025-06-05 09:00:10.000000 UTC,1,plant-guid-00014522,2025-06-05 09:00:10.000000 UTC
900002,910002,416165843.0,2025-06-06 12:00:10.000000 UTC,1,plant-guid-00014523,2025-06-06 12:00:10.000000 UTC
900002,910002,416219656.0,2025-06-07 01:00:10.000000 UTC,1,plant-guid-00014524,2025-06-07 01:00:10.000000 UTC
900002,910002,479107687.0,2025-07-23 14:00:10.000000 UTC,1,plant-guid-00014525,2025-07-23 14:00:10.000000 UTC
900002,910002,517743437.0,2025-08-25 06:00:10.000000 UTC,1,plant-guid-00014526,2025-08-25 06:00:10.000000 UTC
900002,910002,513774937.0,2025-08-22 06:00:10.000000 UTC,1,plant-guid-00014527,2025-08-22 06:00:10.000000 UTC
900002,910002,345056718.0,2025-04-20 00:00:10.000000 UTC,1,plant-guid-00014528,2025-04-20 00:00:10.000000 UTC
900002,910002,499567656.0,2025-08-13 14:00:10.000000 UTC,1,plant-guid-00014529,2025-08-13 14:00:10.000000 UTC
900002,910002,383172062.0,2025-05-14 08:00:10.000000 UTC,1,plant-guid-00014530,2025-05-14 08:00:10.000000 UTC
900002,910002,368174406.0,2025-05-04 14:00:10.000000 UTC,1,plant-guid-00014531,2025-05-04 14:00:10.000000 UTC
900002,910002,388688437.0,2025-05-17 13:00:10.000000 UTC,1,plant-guid-00014532,2025-05-17 13:00:10.000000 UTC
900002,910002,406169562.0,2025-05-28 07:00:10.000000 UTC,1,plant-guid-00014533,2025-05-28 07:00:10.000000 UTC
900002,910002,345054343.0,2025-04-19 12:00:09.000000 UTC,1,plant-guid-00014534,2025-04-19 12:00:09.000000 UTC
900002,910002,362114437.0,2025-04-30 09:00:10.000000 UTC,1,plant-guid-00014535,2025-04-30 09:00:10.000000 UTC
900002,910002,561423312.0,2025-09-28 08:00:10.000000 UTC,1,plant-guid-00014536,2025-09-28 08:00:10.000000 UTC
900002,910002,421494125.0,2025-06-09 10:00:10.000000 UTC,1,plant-guid-00014537,2025-06-09 10:00:10.000000 UTC
900002,910002,517078531.0,2025-08-25 02:00:10.000000 UTC,1,plant-guid-00014538,2025-08-25 02:00:10.000000 UTC
900002,910002,433521906.0,2025-06-16 12:00:10.000000 UTC,1,plant-guid-00014539,2025-06-16 12:00:10.000000 UTC
900002,910002,474443000.0,2025-07-18 04:00:10.000000 UTC,1,plant-guid-00014540,2025-07-18 04:00:10.000000 UTC
900004,910003,291459674.0,2025-09-12 00:00:10.000000 UTC,1,plant-guid-00014541,2025-09-12 00:00:10.000000 UTC
900004,910003,230369313.0,2025-05-18 09:00:10.000000 UTC,1,plant-guid-00014542,2025-05-18 09:00:10.000000 UTC
900004,910003,217129629.0,2025-04-27 12:00:10.000000 UTC,1,plant-guid-00014543,2025-04-27 12:00:10.000000 UTC
900004,910003,270690682.0,2025-08-11 04:00:10.000000 UTC,1,plant-guid-00014544,2025-08-11 04:00:10.000000 UTC
900004,910003,262209706.0,2025-07-27 09:00:10.000000 UTC,1,plant-guid-00014545,2025-07-27 09:00:10.000000 UTC
900004,910003,297133396.0,2025-09-26 08:00:10.000000 UTC,1,plant-guid-00014546,2025-09-26 08:00:10.000000 UTC
900004,910003,242022969.0,2025-06-18 07:00:10.000000 UTC,1,plant-guid-00014547,2025-06-18 07:00:10.000000 UTC
900004,910003,219141220.0,2025-05-03 00:00:10.000000 UTC,1,plant-guid-00014548,2025-05-03 00:00:10.000000 UTC
900004,910003,289441594.0,2025-09-06 14:00:10.000000 UTC,1,plant-guid-00014549,2025-09-06 14:00:10.000000 UTC
900004,910003,288969513.0,2025-09-06 06:00:10.000000 UTC,1,plant-guid-00014550,2025-09-06 06:00:10.000000 UTC
900004,910003,219594578.0,2025-05-03 06:00:10.000000 UTC,1,plant-guid-00014551,2025-05-03 06:00:10.000000 UTC
